"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6863052,"Lidar-Based Classification Of Sagebrush Community Types",2011,"{""Bond, P."",""Sankey, T. T.""}","10.2111/rem-d-10-00019.1","{}",2024-09-30 21:31:02,"excluded","{""Data is not valued""}"
6863539,"The Influence Of Morphological Characteristics Of Green Patch On Its Surrounding Thermal Environment",2019,"{""Guo, Jinping"",""Lin, Wenqi"",""Liu, Yanhong"",""Shamseldin, Asaad Y."",""Wei, Qingshun""}","10.1016/j.ecoleng.2019.105594","{}",2024-10-03 17:36:52,"excluded","{""Data is not valued""}"
6863651,"Spatial Modeling Of Litter And Soil Carbon Stocks On Forest Land In The Conterminous United States",2019,"{""Cao, B."",""Domke, G. M."",""Russell, M. B."",""Walters, B. F.""}","10.1016/j.scitotenv.2018.10.359","{}",2024-09-30 17:23:41,"excluded","{""Data is not valued""}"
6862747,"Assessment Of Mangrove Response To Projected Relative Sea-Level Rise And Recent Historical Reconstruction Of Shoreline Position",2007,"{""Coleman, R."",""Ellison, J."",""Gilman, E.""}","10.1007/s10661-006-9212-y","{}",2024-07-18 20:50:21,"excluded","{""Data is not valued""}"
6862901,"Estimation Of Crop Water Productivity Using Gis And Remote Sensing Techniques",2023,"{""Ahmed, Suhail"",""Choi, Si-Jung"",""Chung, Il-Moon"",""Mengistu, Tarekegn Dejen"",""Talpur, Zenobia"",""Zaidi, Arjumand Z.""}","10.3390/su151411154","{}",2024-09-27 23:23:20,"excluded","{""Data is not valued""}"
6863041,"Benefits To World Agriculture Through Remote Sensing",1979,"{""Buffalano, A. C."",""Kochanowski, P.""}","10.1016/0094-5765(79)90008-0","{}",2024-09-30 01:34:13,"excluded","{""Review or opinion""}"
6691704,"Geomatics Solutions for Disaster Management",2007,"{""Li, Jonathan""}","https://doi.org/10.1007/978-3-540-72108-6","{}",2024-04-22 23:26:50,"excluded","{""Data is not valued""}"
7036559,"Fire Information For Resource Management System: Archiving And Distributing Modis Active Fire Data",NA,NA,"10.1109/tgrs.2008.2002076","{}",2024-10-28 00:13:34,"excluded","{""Data is not valued""}"
6863032,"Air Pollution Mortality Benefits Of Sustained Covid-19 Mobility Restrictions In Australian Cities",2024,"{""Broome, R."",""Chaston, T. B."",""Dennekamp, M."",""Jalaludin, B."",""Johnston, F. H."",""Knibbs, L. D."",""Morgan, G."",""Vardoulakis, S.""}","10.1016/j.puhe.2023.10.050","{}",2024-10-03 17:32:46,"excluded","{""Data is not valued""}"
6903638,"The Utility Of Random Forests For Wildfire Severity Mapping",NA,NA,"10.1016/j.rse.2018.07.005","{""values algorithm""}",2024-09-27 22:20:57,"excluded","{""Valued data is not ESI""}"
7038628,"An Improved Method For Estimating Surface Fine Particle Concentrations Using Seasonally Adjusted Satellite Aerosol Optical Depth",NA,NA,"10.3155/1047-3289.60.5.574","{}",2024-10-30 15:55:40,"excluded","{Validation/calibration}"
6862906,"Estimation Of Surface Water Runoff For A Semi-Arid Area Using Rs And Gis-Based Scs-Cn Method",2020,"{""Al-Ghobari, Hussein"",""Alataway, Abed"",""Dewidar, Ahmed""}","10.3390/w12071924","{}",2024-07-19 18:18:33,"excluded","{""Data is not valued""}"
6903591,"Federated Space Systems' Trade-Space Exploration For Strategic Robustness",NA,NA,"10.2514/1.a35103","{}",2024-09-27 22:28:59,"excluded","{""No societal value context"",""ESI data not used""}"
6903512,"Analysis Of Epidemic Characteristics And Related Factors Of Norovirus In Diarrhea Patients In Guangxi, 2015-2020",NA,NA,"10.13604/j.cnki.46-1064/r.2023.02.08","{""sentinel hospitals"",spurious}",2024-10-03 22:05:43,"excluded","{""ESI data not used""}"
7036844,"Remote Delivery Of The Satellite Virtual Fracture Clinic - A Pilot Report Of The First 500 Cases",NA,NA,"10.1016/j.injury.2020.11.055","{}",2024-10-28 19:35:44,"excluded","{""ESI data not used""}"
6903645,"Optimal Design Of Lightweight Off-Axis Mirror And Flexible Support",NA,NA,"10.3788/aos202040.1923002","{}",2024-09-26 01:03:30,"excluded","{""No societal value context"",""ESI data not used""}"
7037768,"Surveillance D’indicateurs D’aménagement Forestier Écoviable À L’aide D’images Landsat-Tm",NA,NA,"10.1080/07038992.1999.10874744","{}",2024-10-30 00:01:57,"excluded","{Validation/calibration}"
6691632,"Labeling Geo-Referenced Information in Support of Data Sharing and the Facilitating of Societal Benefits of Earth Observations",2013,"{""Plag, Hans-Peter""}","http://dx.doi.org/10.1051/e3sconf/20130128004","{}",2024-04-26 23:12:36,"excluded","{""Data is not valued""}"
7038514,"Road Identification Algorithm For Remote Sensing Images Based On Wavelet Transform And Recursive Operator",NA,NA,"10.1109/access.2020.3012997","{}",2024-10-25 19:24:50,"excluded","{Validation/calibration}"
7037625,"Remote Sensing Image Classification Using Modified Random Forest With Empirical Loss Function Through Crowd-Sourced Data",NA,NA,"10.1007/s11042-023-17556-3","{}",2024-11-18 18:36:15,"excluded","{Validation/calibration}"
7037016,"The Important Of Global Precipitation Measurement In Ungauged Catchment",NA,NA,"10.59018/0923250","{}",2024-11-21 20:52:37,"excluded","{Validation/calibration}"
6863335,"Antithrombotic Therapy For Long-Term Secondary Prevention Of Acute Coronary Syndrome In High-Risk Patients",2015,"{""Husted, Steen""}","10.2147/tcrm.s75024","{}",2024-10-03 17:46:05,"excluded","{""ESI data not used""}"
7036561,"Multiscale Advanced Raster Map Analysis System: Definition, Design And Development",NA,NA,"10.1023/b:eest.0000027205.77490.8c","{}",2024-11-18 19:23:53,"excluded","{""Data is not valued""}"
6862927,"Characterization Of Water Quality And The Effects Of Land Use And Seasonality On Springs In Eastern Amazonia",2023,"{""Alves, A. C."",""Araújo, S. R."",""Do Nascimento, R. O."",""Freitas, K. M."",""Sodré, S. S. V.""}","10.4136/ambi-agua.2909","{}",2024-07-18 21:12:22,"excluded","{""ESI data not used"",""Data is not valued""}"
6863637,"Remote Sensing Classification Of Urban Black-Odor Water Based On Decision Tree",2020,"{""Bi, S."",""Li, L. L."",""Li, Y. M."",""Lü, H."",""Xu, J."",""Xu, J. F."",""Yang, Z. Q.""}","10.13227/j.hjkx.202003266","{}",2024-07-15 16:01:19,"excluded","{""Data is not valued""}"
7036610,"Assessing Forest Recreational Potential From Social Media Data And Remote Sensing Technologies Data",NA,NA,"10.1016/j.ecolind.2023.110165","{}",2024-10-28 19:25:02,"excluded","{""Data is not valued""}"
7036833,"A Novel Approach To Capacity Building For Security Applications",NA,NA,"10.1007/978-1-4020-8484-3_5","{}",2024-11-18 18:59:41,"excluded","{""Data is not valued""}"
7037893,"Harmonization Of The Land Cover Classification System (Lccs) With The General Habitat Categories (Ghc) Classification System",NA,NA,"10.1016/j.ecolind.2013.07.025","{""benefits of transl syst""}",2024-11-18 19:40:15,"excluded","{""Data is not valued""}"
6691564,"Remote Sensing in Environmental Justice Research—A Review",2019,"{""Weigland, Matthias""}","http://dx.doi.org/10.3390/ijgi8010020","{}",2024-04-22 02:23:27,"excluded","{""Data is not valued"",""Review or opinion""}"
6903548,"A Partition Modeling For Anthropogenic Heat Flux Mapping In China",NA,NA,"10.3390/rs11091132","{}",2024-10-01 17:58:26,"excluded","{""Data is not valued""}"
6863712,"Investigating The Spatiotemporal Distributions Of No2, So2 And Their Association With Ndvi In Lahore (Pakistan) And Its Adjoining Region Of Punjab (India)",2023,"{""Rana, F."",""Siddiqui, S."",""ul-Haq, Z.""}","10.1007/s12524-023-01726-9","{}",2024-07-18 21:16:09,"excluded","{""Data is not valued""}"
6903490,"Barrier-Based Longitudinal Connectivity Index For Managing Urban Rivers",NA,NA,"10.3390/w10111701","{}",2024-10-03 22:04:37,"excluded","{""Data is not valued""}"
6863190,"Rangeland Productivity Partitioned To Sub-Pixel Plant Functional Types",2019,"{""Allred, Brady W."",""Erickson, Tyler A."",""Jones, Matthew O."",""Moreno, Alvaro"",""Naugle, David E."",""Robinson, Nathaniel P.""}","10.3390/rs11121427","{algorithm,maybe}",2024-07-18 20:46:59,"excluded","{""Data is not valued""}"
6863683,"Ecological Quality Assessment And The Impact Of Urbanization Based On Rsei Model For Nanjing, Jiangsu Province, China",2020,"{""Cao, Y."",""Hang, X."",""Li, Y. C."",""Luo, X. C.""}","10.13287/j.1001-9332.202001.030","{}",2024-07-17 19:33:15,"excluded","{""Data is not valued""}"
6447810,"The Costs and Costs Avoided From Wildfire Fire Management—A Conceptual Framework for a Value of Information Analysis",2022,"{""Crowley, Christian"",""Franco, Fabiano"",""Simon, Benjamin""}","10.3389/fenvs.2022.804958","{}",NA,NA,NA
6862828,"Overview Of The Ocean Climatology And Its Variability In The Azores Region Of The North Atlantic Including Environmental Characteristics At The Seabed",2017,"{""Amorim, Patricia"",""Cardigos, Frederico"",""Juliano, Manuela"",""Morato, Telmo"",""Peran, Antonio D."",""Pham, Christopher K."",""Tempera, Fernando""}","10.3389/fmars.2017.00056","{}",2024-07-15 16:03:12,"excluded","{""Data is not valued""}"
6863084,"The Role Of Mncs And Information Flow On Institutional Change",2015,"{""Benmamoun, Mamoun"",""Cropf, Robert A."",""Kalliny, Morris"",""Kim, Seung H.""}","10.1108/mbr-09-2014-0048","{}",2024-07-17 19:39:40,"excluded","{""No societal value context"",""ESI data not used""}"
6691539,"How to measure the economic health cost of wildfires – A systematic review of the literature for northern America",2020,"{""Dittrich, Ruth""}","https://doi.org/10.1071/WF19091","{}",2024-04-25 02:32:50,"excluded","{""Valued data is not ESI"",""Review or opinion""}"
6863586,"Cost Factors In Urban Telemedicine",1977,"{""Cunningham, N."",""Krasneh, M."",""Marshall, C. L."",""Muller, C."",""Tiiomstad, B."",""Wallerstein, E.""}","10.1097/00005650-197703000-00006","{telemedicine}",2024-07-19 20:19:52,"excluded","{""ESI data not used""}"
7037145,"Adaptive Probabilistic Harmony Search For Binary Optimization Problems",NA,NA,"10.1007/s12293-015-0163-0","{}",2024-10-30 16:00:55,"excluded","{""No societal value context"",""ESI data not used""}"
6863355,"Mapping Property Redevelopment Via Geoai: Integrating Computer Vision And Socioenvironmental Patterns And Processes",2024,"{""Liu, C."",""Song, W.""}","10.1016/j.cities.2023.104644","{""computer viz model""}",2024-09-30 02:17:18,"excluded","{""Data is not valued""}"
6863043,"Pollution Assessment For Sustainable Practices In Applied Sciences And Engineering",2020,"{""Howari, F. M."",""Mohamed, A. M. O."",""Paleologos, E. K.""}","10.1016/b978-0-12-809582-9.01001-x","{}",2024-07-16 23:42:29,"excluded","{""Review or opinion""}"
6862824,"The Impact Of Time Separation On Coordination In Global Software Teams: A Conceptual Foundation",2003,"{""Carmel, E."",""Espinosa, J. A.""}","10.1002/spip.185","{spurious,""sat comms systems""}",2024-09-30 02:09:55,"excluded","{""ESI data not used""}"
7038360,"Online Dynamic Working-State Recognition Through Uncertain Data Classification",NA,NA,"10.1016/j.ins.2020.11.022","{}",2024-10-30 18:24:16,"excluded","{""ESI data not used""}"
6863390,"Potential For Return On Investment In Rehabilitation-Oriented Blue Carbon Projects: Accounting Methodologies And Project Strategies",2022,"{""Duncan, Clare"",""Hill, Nicholas A. O."",""Koldewey, Heather J."",""Primavera, Jurgenne H."",""Wodehouse, Dominic C. J.""}","10.3389/ffgc.2021.775341","{}",2024-07-19 21:09:32,"excluded","{""Data is not valued""}"
6863354,"Book Reviews",1994,"{""Alexander, J. T."",""Baumgartner, F. J."",""Beaver, D. R."",""Beeth, H."",""Bell, P. M. H."",""Berlin, J. V."",""Bindon, K."",""Black, J."",""Blanning, T. C. W."",""Boren, H. C."",""Bucholz, A."",""Capeci, D. J."",""Clark, H. R."",""Cornell, C. S."",""Cox, C. G. P."",""DeLuca, A."",""Deutscher, T."",""Dirlik, A."",""Duram, J. C."",""Egler, D. G."",""Eklof, B."",""Engle, S. D."",""Figueira, R. C."",""Gleason, E. G."",""Grill, J. H."",""Hall, K. L."",""Hecht, J. J."",""Henneman, J. B."",""Jenkins, B."",""Johnson, J. R."",""Jones, W. R."",""King, W. J."",""Kinzley, W. D."",""Konek, C. W."",""Koppes, C. R."",""Kremer, G. R."",""Kuehn, T."",""Kusmer, K. L."",""La Forte, R. S."",""Lemmons, R."",""Levy, R. S."",""Lora, R."",""Lowe, B."",""Lowe, W. C."",""MacKenzie, D."",""Noonkester, M. C."",""O'Callaghan, J. F."",""Parsons, W."",""Pointer, S. R."",""Powell, J."",""Radzilowski, J."",""Rasor, E. L."",""Richlin, A."",""Riney, S."",""Robb, G."",""Schmeller, H. J."",""Schwarz, M. L."",""Schwoebel, R."",""Sherman, R. B."",""Silbey, J. H."",""Small, M."",""Spellman, W. M."",""Steinweis, A. E."",""Sterling, D. L."",""Stevens, D. F."",""Swanson, C. E."",""Tabuteau, E. Z."",""Taniguchi, N. J."",""Thompson, R."",""Trefousse, H. L."",""Urofsky, M. I."",""Vincent, C. P."",""Wade, L. C."",""Webb, G. E."",""Wiggins, D."",""Wong, Y. ‐t""}","10.1111/j.1540-6563.1994.tb01314.x","{}",2024-10-03 22:01:06,"excluded","{""No societal value context"",""ESI data not used"",""Review or opinion""}"
6863424,"Monitoring Wind Farms Occupying Grasslands Based On Remote-Sensing Data From China's Gf-2 Hd Satellite—A Case Study Of Jiuquan City, Gansu Province, China",2017,"{""Chen, S."",""Guo, J."",""Jin, Y."",""Liu, H."",""Shen, G."",""Xu, B."",""Yang, X."",""Zhang, W."",""Zhang, Y.""}","10.1016/j.resconrec.2016.06.026","{}",2024-07-12 19:28:36,"excluded","{""Data is not valued""}"
7038073,"Applications Of Remote Sensing Retrieval Of Evapotranspiration In Irrigation Water Management: A Review",NA,NA,"10.13243/j.cnki.slxb.20230206","{}",2024-10-28 19:29:10,"excluded","{""Review or opinion""}"
6863430,"Dairy Farming In The Eastern Himalayan Foothills: Perspectives From The Lower Dibang Valley, India",2019,"{""Komor, P.""}","10.1007/978-3-030-03362-0_11","{}",2024-07-19 19:04:14,"excluded","{""Data is not valued""}"
6903478,"A Survey Of Blockchain-Based Strategies For Healthcare",NA,NA,"10.1145/3376915","{spurious}",2024-09-27 23:18:53,"excluded","{""No societal value context"",""ESI data not used""}"
6863496,"Land Use/Land Cover Classification And Its Change Detection Using Multi-Temporal Modis Ndvi Data",2015,"{""Abbas, A."",""Liedl, R."",""Shahid, M. A."",""Usman, M.""}","10.1007/s11442-015-1247-y","{calibration}",2024-07-18 22:04:00,"excluded","{""Data is not valued""}"
6903560,"Quantitative Catchment Profiling To Apportion Faecal Indicator Organism Budgets For The Ribble System, The Uk's Sentinel Drainage Basin For Water Framework Directive Research",NA,NA,"10.1016/j.jenvman.2006.11.035","{}",2024-10-03 21:56:57,"excluded","{""ESI data not used""}"
6863086,"Slope Instabilities In Steep Cultivation Systems: Process Classification And Opportunities From Remote Sensing",2021,"{""Cucchiaro, Sara"",""Pijl, Anton"",""Tarolli, Paolo"",""Wei, Wei""}","10.1002/ldr.3798","{}",2024-07-18 21:05:31,"excluded","{""Data is not valued""}"
6903475,"Spatiotemporal Continuous Estimates Of Daily 1 Km Pm2.5 From 2000 To Present Under The Tracking Air Pollution In China (Tap) Framework",NA,NA,"10.5194/acp-22-13229-2022","{}",2024-09-27 22:44:06,"excluded","{Validation/calibration}"
6862831,"Time-Series Analysis Of Landsat-Mss/Tm/Oli Images Over Amazonian Waters Impacted By Gold Mining Activities",2015,"{""Costa, M. P. F."",""Lobo, F. L."",""Novo, E. M. L. M.""}","10.1016/j.rse.2014.04.030","{calibration}",2024-07-17 18:40:16,"excluded","{""Data is not valued""}"
6863352,"Using Satellite-Based Estimates Of Evapotranspiration And Groundwater Changes To Determine Anthropogenic Water Fluxes In Land Surface Models",2015,"{""Anderson, R. G."",""Famiglietti, J. S."",""Lin, Y. -H."",""Lo, M. -H."",""Skaggs, T. H."",""Swenson, S."",""Tang, Q."",""Wu, R. -J.""}","10.5194/gmd-8-3021-2015","{calibration}",2024-07-17 18:38:05,"excluded","{""Data is not valued""}"
6863141,"The Spatial Pattern Of Scirpus Mariqueter Expansion And The Associated Mechanism Of Self-Organization Using Unmanned Aerial Vehicles And Its Significance For Coastal Wetland Restoration",2023,"{""Deitch, M. J."",""Fang, S."",""Gao, M."",""Gebremicael, T. G."",""Gong, G."",""He, P."",""Li, G."",""Zhang, B."",""Zhang, S.""}","10.1007/s10661-023-12103-x","{}",2024-07-18 22:00:01,"excluded","{""Data is not valued""}"
6863458,"Synthetic Biology In Space: Considering The Broad Societal And Ethical Implications",2012,"{""Mckay, Christopher"",""Moses, Jacob"",""Race, Margaret S."",""Venkateswaran, Kasthuri J.""}","10.1017/s1473550412000018","{""space biology""}",2024-07-19 20:31:21,"excluded","{""ESI data not used""}"
6863610,"Nitrogen Measurement For Variable-Rate N Management In Maize",2005,"{""Doerge, TA""}","10.1081/css-200042960","{}",2024-07-17 21:41:36,"excluded","{""Data is not valued""}"
7036771,"Particle Swarm Optimization-Fuzzy Support Vector Machine Based Prediction Of Spacecraft Parameters",NA,NA,"10.3873/j.issn.1000-1328.2014.11.007","{}",2024-10-25 23:03:02,"excluded","{""ESI data not used""}"
6863202,"Current Situation And Existing Problems Of Agricultural Informatization In China",2013,"{""Chen, W."",""Guo, S.""}","10.3969/j.issn.1002-6819.2013.22.023","{}",2024-07-19 19:22:01,"excluded","{""Data is not valued""}"
6903480,"Efficient Storage Method For Massive Remote Sensing Image Via Spark-Based Pyramid Model",NA,NA,"10.24507/ijicic.13.06.1915","{""storage efficiency""}",2024-09-27 22:25:07,"excluded","{""No societal value context""}"
7037779,"Dynamic Resource Management In High Throughput Satellite With Multi Port Amplifier (Mpa)",NA,NA,"10.4018/978-1-7998-5357-2.ch045","{}",2024-11-19 18:54:24,"excluded","{""ESI data not used""}"
6863577,"Monitoring Of Wetland Inundation Dynamics In The Delmarva Peninsula Using Landsat Time-Series Imagery From 1985 To 2011",2017,"{""Huang, C."",""Jin, H."",""Lang, M. W."",""Stehman, S. V."",""Yeo, I. Y.""}","10.1016/j.rse.2016.12.001","{}",2024-07-19 20:17:51,"excluded","{""Data is not valued""}"
7036968,"Color-Line And Dark Channel Based Dehazing For Remote Sensing Images",NA,NA,"10.3788/ope.20192701.0181","{}",2024-11-22 17:07:08,"excluded","{""Data is not valued""}"
