author,journal,year,doi,bibtex_source,benchmark,doc_id
schweik,social science quarterly,2002,10.1111/1540-6237.00081,scopus.bib,FALSE,9018
schweitzer,energy studies review,1991,10.15173/esr.v3i2.239,scopus.bib,FALSE,9019
schweizer,air quality atmosphere and health,2019,10.1007/s11869-018-0633-x,scopus.bib;wos_0001_0500.bib,FALSE,9020
schweizer,journal of environmental management,2014,10.1016/j.jenvman.2014.06.007,scopus.bib,FALSE,9021
schwer,33rd joint propulsion conference and exhibit,1997,NA,scopus.bib,FALSE,9022
schwieder,pfg journal of photogrammetry remote sensing and geoinformation science,2020,10.1007/s41064-020-00120-1,scopus.bib,FALSE,9023
schwieder,carbon balance and management,2018,10.1186/s13021-018-0097-1,scopus.bib,FALSE,9024
schwieder,remote sensing,2014,10.3390/rs6043427,scopus.bib;wos_2001_2500.bib,FALSE,9025
sciarra,geosciences switzerland ,2022,10.3390/geosciences12050193,scopus.bib,FALSE,9026
sciortino,proceedings of the international astronautical congress iac,2022,NA,scopus.bib,FALSE,9027
sciortino,catena,2020,10.1016/j.catena.2019.104375,scopus.bib,FALSE,9028
sciortino,proceedings of the international astronautical congress iac,2019,NA,scopus.bib,FALSE,9029
scopelitis,ecological modelling,2007,10.1016/j.ecolmodel.2007.02.011,scopus.bib,FALSE,9030
scopesi,zeitschrift fur geomorphologie,2017,10.1127/zfg_suppl/2017/0351,scopus.bib,FALSE,9031
scott,international conference on fluid flow heat and mass transfer,2021,10.11159/ffhmt21.131,scopus.bib,FALSE,9032
scott,journal of irrigation and drainage engineering,2003,10.1061/(asce)0733-9437(2003)129:5(326),scopus.bib,FALSE,9033
scriban,forest policy and economics,2019,10.1016/j.forpol.2017.10.018,scopus.bib,FALSE,9034
scudelari,revista de geociencias do nordeste,2021,10.21680/2447-3359.2021v7n2id21272,scopus.bib,FALSE,9035
scuderi,aeolian research,2017,10.1016/j.aeolia.2017.05.004,scopus.bib;wos_3501_3742.bib,FALSE,9036
scullion,biological conservation,2014,10.1016/j.biocon.2014.01.036,scopus.bib,FALSE,9037
scullion,environmental conservation,2011,10.1017/s037689291100052x,scopus.bib,FALSE,9038
scuro,the oxford handbook of governance and public management for social policy,2023,NA,scopus.bib,FALSE,9039
seaman,journal of atmospheric and oceanic technology,2023,10.1175/jtech-d-22-0107.1,wos_0001_0500.bib,FALSE,9040
searby,proceedings of the international astronautical congress iac,2016,NA,scopus.bib,FALSE,9041
sebastianelli,isprs international journal of geo information,2021,10.3390/ijgi10010034,scopus.bib,FALSE,9042
secara,space policy,2016,10.1016/j.spacepol.2016.11.005,scopus.bib,FALSE,9043
secara,proceedings of the international astronautical congress iac,2012,NA,scopus.bib,FALSE,9044
sedda,international health,2015,10.1093/inthealth/ihv005,scopus.bib,FALSE,9045
sedighkia,journal of hydrology,2022,10.1016/j.jhydrol.2022.128445,scopus.bib,FALSE,9046
seelan,remote sensing of environment,2003,10.1016/j.rse.2003.04.007,scopus.bib;wos_0001_0500.bib,FALSE,9047
seelan,proceedings of spie the international society for optical engineering,2002,10.1117/12.462417,scopus.bib,FALSE,9048
seenipandi,remote sensing of ocean and coastal environments,2020,10.1016/b978-0-12-819604-5.00004-4,scopus.bib,FALSE,9049
seenipandi,environmental science and pollution research,2019,10.1007/s11356-019-04401-0,scopus.bib,FALSE,9050
segall,air and waste management association mini symposium on smart leak detection and repair 2006 at a and wma s 99th annual conference and exhibition,2006,NA,scopus.bib,FALSE,9051
seguel,cuadernos geograficos,2016,NA,scopus.bib,FALSE,9052
seidman,ieee communications magazine,1996,10.1109/35.544331,scopus.bib,FALSE,9053
seifolddini,journal of environmental studies,2012,NA,scopus.bib,FALSE,9054
seka,journal of hydrology regional studies,2022,10.1016/j.ejrh.2022.101094,scopus.bib,FALSE,9055
sekadende,ocean and coastal management,2020,10.1016/j.ocecoaman.2020.105322,scopus.bib,FALSE,9056
sekertekin,ismsit 2018 2nd international symposium on multidisciplinary studies and innovative technologies proceedings,2018,10.1109/ismsit.2018.8567062,scopus.bib,FALSE,9057
sekertekin,environmental monitoring and assessment,2018,10.1007/s10661-018-6767-3,scopus.bib,FALSE,9058
sekiya,journal of advances in modeling earth systems,2021,10.1029/2020ms002180,scopus.bib;wos_2501_3000.bib,FALSE,9059
sekot,european journal of forest research,2007,10.1007/s10342-007-0170-x,scopus.bib,FALSE,9060
selamat,land,2022,10.3390/land11060833,wos_3001_3500.bib,FALSE,9061
selamu,plos one,2015,10.1371/journal.pone.0126666,scopus.bib,FALSE,9062
selgrath,ecosphere,2016,10.1002/ecs2.1325,wos_1001_1500.bib,FALSE,9063
sellami,NA,2009,10.1007/978-1-4020-8937-4_4,wos_2001_2500.bib,FALSE,9064
selva,proceedings of spie the international society for optical engineering,2014,10.1117/12.2067558,scopus.bib,FALSE,9065
selva,ieee aerospace conference proceedings,2010,10.1109/aero.2010.5446885,scopus.bib,FALSE,9066
selvaraj,heliyon,2023,10.1016/j.heliyon.2023.e20745,scopus.bib,FALSE,9067
semeraro,ecological engineering,2019,10.1016/j.ecoleng.2019.04.004,wos_0001_0500.bib,FALSE,9068
semmens,remote sensing of environment,2016,10.1016/j.rse.2015.10.025,wos_0501_1000.bib,FALSE,9069
semwal,agriculture ecosystems and environment,2004,10.1016/s0167-8809(03)00228-7,scopus.bib,FALSE,9070
sen,space policy,2004,10.1016/j.spacepol.2003.11.003,scopus.bib;wos_0501_1000.bib,FALSE,9071
sen,mountain research and development,2002,10.1659/0276-4741(2002)022[0056:paiolu]2.0.co;2,wos_2501_3000.bib,FALSE,9072
senan,stochastic environmental research and risk assessment,2023,10.1007/s00477-022-02267-2,scopus.bib,FALSE,9073
senanayake,23rd international congress on modelling and simulation supporting evidence based decision making the role of modelling and simulation modsim 2019,2019,NA,scopus.bib,FALSE,9074
senanayake,proceedings 22nd international congress on modelling and simulation modsim 2017,2017,NA,scopus.bib,FALSE,9075
senay,remote sensing of environment,2017,10.1016/j.rse.2017.05.005,scopus.bib;wos_0001_0500.bib,FALSE,9076
senay,hydrological processes,2009,10.1002/hyp.7364,scopus.bib,FALSE,9077
sengur,journal of environmental protection and ecology,2015,NA,scopus.bib,FALSE,9078
senhorelo,diversity basel,2023,10.3390/d15030460,wos_0501_1000.bib,FALSE,9079
senior,health and place,2018,10.1016/j.healthplace.2018.04.007,scopus.bib,FALSE,9080
senol cabi,earth observation for flood applications progress and perspectives,2021,10.1016/b978-0-12-819412-6.00008-0,scopus.bib,FALSE,9081
sensoy,water resources management,2012,10.1007/s11269-012-0079-0,scopus.bib;wos_0501_1000.bib,FALSE,9082
sent,remote sensing,2021,10.3390/rs13051043,scopus.bib,FALSE,9083
seo,environmental engineering research,2023,10.4491/eer.2022.368,scopus.bib,FALSE,9084
seo,international geoscience and remote sensing symposium igarss ,2018,10.1109/igarss.2018.8518023,scopus.bib,FALSE,9085
seo,proceedings of the international astronautical congress iac,2017,NA,scopus.bib,FALSE,9086
sepehr,geo connexion,2005,NA,scopus.bib,FALSE,9087
sepehri,ashrae transactions,2022,NA,scopus.bib,FALSE,9088
septiyani,proceedings 2nd international conference on computer science and engineering the effects of the digital world after pandemic edwap ic2se 2021,2021,10.1109/ic2se52832.2021.9792015,scopus.bib,FALSE,9089
sequeira,geoambiente on line,2021,NA,wos_3501_3742.bib,FALSE,9090
sequeira,europace,2020,10.1093/europace/euaa082,scopus.bib,FALSE,9091
ser,journal of the korean society of surveying geodesy photogrammetry and cartography,2022,10.7848/ksgpc.2022.40.5.381,scopus.bib,FALSE,9092
serafy,14th medcoast congress on coastal and marine sciences engineering management and conservation medcoast 2019,2019,NA,scopus.bib,FALSE,9093
serge zanvo,bois et forets des tropiques,2021,10.19182/bft2021.350.a36828,scopus.bib,FALSE,9094
seric,journal of spatial information science,2022,10.5311/josis.2022.25.204,scopus.bib,FALSE,9095
seric,electronics switzerland ,2022,10.3390/electronics11020275,scopus.bib,FALSE,9096
serper,bmj open,2023,10.1136/bmjopen-2023-075172,scopus.bib,FALSE,9097
serratcapdevila,journal of the american water resources association,2014,10.1111/jawr.12140,scopus.bib,FALSE,9098
servidoni,earth sciences research journal,2023,10.15446/esrj.v27n1.103542,scopus.bib;wos_2501_3000.bib,FALSE,9099
seshagiri,electronics information planning,1993,NA,wos_3501_3742.bib,FALSE,9100
seshamani,health affairs,2022,10.1377/hlthaff.2022.00323,scopus.bib,FALSE,9101
setegn,water resources management,2011,10.1007/s11269-011-9797-y,scopus.bib,FALSE,9102
setiawan,iop conference series earth and environmental science,2022,10.1088/1755-1315/1016/1/012021,scopus.bib,FALSE,9103
setiawan,remote sensing,2019,10.3390/rs11232875,scopus.bib,FALSE,9104
sevastyanov,vestnik tomskogo gosudarstvennogo universiteta matematika i mekhanika tomsk state university journal of mathematics and mechanics,2013,NA,wos_2001_2500.bib,FALSE,9105
sexton,ecological modelling,2006,10.1016/j.ecolmodel.2006.04.024,scopus.bib,FALSE,9106
seydehmet,sustainability switzerland ,2019,10.3390/su11092578,scopus.bib,FALSE,9107
seyedmohammadi,environmental monitoring and assessment,2022,10.1007/s10661-022-10327-x,scopus.bib,FALSE,9108
seyednasrollah,agricultural and forest meteorology,2019,10.1016/j.agrformet.2019.02.016,scopus.bib,FALSE,9109
seyoum,hydrological sciences journal,2020,10.1080/02626667.2020.1792473,scopus.bib,FALSE,9110
seyoum,journal of hydrology,2018,10.1016/j.jhydrol.2018.09.025,scopus.bib;wos_0001_0500.bib,FALSE,9111
seyoum,hydrological processes,2015,10.1002/hyp.10490,scopus.bib,FALSE,9112
sghaier,fusion 2019 22nd international conference on information fusion,2019,NA,scopus.bib,FALSE,9113
sgrosso,proceedings of the 48th colloquium on the law of outer space,2006,NA,scopus.bib,FALSE,9114
sgrosso,aiaa 57th international astronautical congress iac 2006,2006,NA,scopus.bib,FALSE,9115
sgrosso,NA,1999,NA,wos_1001_1500.bib,FALSE,9116
sha,arabian journal of geosciences,2021,10.1007/s12517-021-08101-3,scopus.bib,FALSE,9117
shaban,water resources management,2009,10.1007/s11269-008-9358-1,scopus.bib,FALSE,9118
shabrina,proceedings 2018 ieee asia pacific conference on geoscience electronics and remote sensing technology best practice for disaster mitigation using geoscience electronic and remote sensing agers 2018,2018,10.1109/agers.2018.8554203,scopus.bib,FALSE,9119
shad,lecture notes in computer science including subseries lecture notes in artificial intelligence and lecture notes in bioinformatics ,2009,10.1007/978-3-642-04617-9_80,scopus.bib,FALSE,9120
shaffer,meas and sensing methods v 2 data acquis and anal,1975,NA,scopus.bib,FALSE,9121
shafique,ieee electrification magazine,2021,10.1109/mele.2021.3093638,wos_2501_3000.bib,FALSE,9122
shah,38th asian conference on remote sensing space applications touching human lives acrs 2017,2017,NA,scopus.bib,FALSE,9123
shah,2008 11th ieee intersociety conference on thermal and thermomechanical phenomena in electronic systems i therm,2008,10.1109/itherm.2008.4544394,scopus.bib,FALSE,9124
shah pooja,international geoscience and remote sensing symposium igarss ,2020,10.1109/igarss39084.2020.9324098,scopus.bib,FALSE,9125
shahabi,geocarto international,2022,10.1080/10106049.2022.2138565,scopus.bib,FALSE,9126
shahabi,journal of applied remote sensing,2014,10.1117/1.jrs.8.084699,scopus.bib;wos_0501_1000.bib,FALSE,9127
shahhosseini,remote sensing,2015,10.3390/rs71012829,scopus.bib,FALSE,9128
shahhosseini,journal of applied remote sensing,2015,10.1117/1.jrs.9.095992,wos_0001_0500.bib,FALSE,9129
shahi ferdows,journal of the earth and space physics,2014,NA,scopus.bib,FALSE,9130
shahid,water resources management,2017,10.1007/s11269-016-1435-2,wos_0501_1000.bib,FALSE,9131
shahradnia,environmental science and pollution research,2022,10.1007/s11356-021-15872-5,scopus.bib,FALSE,9132
shahriar,NA,2003,10.1117/12.462353,wos_1001_1500.bib,FALSE,9133
shaik,international geoscience and remote sensing symposium igarss ,2022,10.1109/igarss46834.2022.9883095,scopus.bib,FALSE,9134
shaikh,lecture notes in networks and systems,2022,10.1007/978-3-030-93247-3_75,scopus.bib,FALSE,9135
shailaja,applied geomatics,2022,10.1007/s12518-021-00410-2,scopus.bib;wos_2501_3000.bib,FALSE,9136
shaker,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2010,NA,scopus.bib,FALSE,9137
shakhatreh,ieee access,2019,10.1109/access.2019.2909530,wos_2001_2500.bib,FALSE,9138
shakhramanjyan,international journal of risk assessment and management,2001,10.1504/ijram.2001.001512,scopus.bib,FALSE,9139
shalloo,irish journal of agricultural and food research,2021,10.15212/ijafr-2020-0119,scopus.bib,FALSE,9140
shalloo,animal,2018,10.1017/s175173111800246x,scopus.bib;wos_1001_1500.bib,FALSE,9141
shamir,natural hazards,2013,10.1007/s11069-013-0573-6,scopus.bib;wos_2001_2500.bib,FALSE,9142
shamloo,international journal of digital earth,2021,10.1080/17538947.2021.1962996,scopus.bib;wos_0501_1000.bib,FALSE,9143
shamsi,2023 international conference on recent advances in electrical electronics and digital healthcare technologies reedcon 2023,2023,10.1109/reedcon57544.2023.10150748,scopus.bib,FALSE,9144
shamsudduha,water resources research,2012,10.1029/2011wr010993,scopus.bib,FALSE,9145
shamsudheen,journal of spacecraft technology,2015,NA,scopus.bib,FALSE,9146
shan,remote sensing,2022,10.3390/rs14174137,scopus.bib;wos_1501_2000.bib,FALSE,9147
shan,scientific reports,2020,10.1038/s41598-020-78170-z,scopus.bib;wos_2001_2500.bib,FALSE,9148
shan,sustainability switzerland ,2019,10.3390/su11102936,scopus.bib,FALSE,9149
shan,cehui xuebao acta geodaetica et cartographica sinica,2017,10.11947/j.agcs.2017.20170361,scopus.bib,FALSE,9150
shan,european space agency special publication esa sp,2008,NA,scopus.bib,FALSE,9151
shankar,photogrammetric engineering and remote sensing,2021,10.14358/pers.21-00020r3,scopus.bib,FALSE,9152
shankhwar,ecological engineering,2019,10.1016/j.ecoleng.2019.01.003,scopus.bib;wos_1501_2000.bib,FALSE,9153
shanthala devi,journal of the indian society of remote sensing,2016,10.1007/s12524-015-0508-7,scopus.bib,FALSE,9154
shanthala devi,ecological modelling,2013,10.1016/j.ecolmodel.2012.12.022,scopus.bib,FALSE,9155
shanwad,journal of the indian society of remote sensing,2008,10.1007/s12524-008-0037-8,scopus.bib,FALSE,9156
shao,journal of forestry research,2023,10.1007/s11676-022-01559-1,scopus.bib,FALSE,9157
shao,journal of geographical sciences,2023,10.1007/s11442-023-2144-4,scopus.bib,FALSE,9158
shao,dili xuebao acta geographica sinica,2022,10.11821/dlxb202209001,scopus.bib,FALSE,9159
shao,forests,2022,10.3390/f13060856,scopus.bib,FALSE,9160
shao,progress in physical geography earth and environment,2021,10.1177/0309133320982542,wos_3001_3500.bib,FALSE,9161
shao,resources and environment in the yangtze basin,2020,10.11870/cjlyzyyhj202011011,scopus.bib,FALSE,9162
shao,yaogan xuebao journal of remote sensing,2016,10.11834/jrs.20166368,scopus.bib,FALSE,9163
shao,proceedings of the 20th international conference of hong kong society for transportation studies hksts 2015 urban transport analytics,2015,NA,scopus.bib,FALSE,9164
shao,shengtai xuebao acta ecologica sinica,2012,10.5846/stxb201110261592,scopus.bib,FALSE,9165
shao jingan,chinese geographical science,2006,10.1007/s11769-006-0014-5,wos_2501_3000.bib,FALSE,9166
shapira,international journal of remote sensing,2013,10.1080/01431161.2013.793860,scopus.bib,FALSE,9167
sharafati,journal of hydrology,2020,10.1016/j.jhydrol.2020.125468,scopus.bib,FALSE,9168
sharifi,30th asian conference on remote sensing 2009 acrs 2009,2009,NA,scopus.bib,FALSE,9169
sharma,environmental science and pollution research,2023,10.1007/s11356-022-22152-3,scopus.bib;wos_2501_3000.bib,FALSE,9170
sharma,lecture notes in networks and systems,2023,10.1007/978-981-19-6088-8_57,scopus.bib,FALSE,9171
sharma,geospatial modeling for environmental management case studies from south asia,2022,10.1201/9781003147107-2,scopus.bib,FALSE,9172
sharma,mausam,2022,10.54302/mausam.v73i4.5885,scopus.bib,FALSE,9173
sharma,frontiers in cardiovascular medicine,2022,10.3389/fcvm.2022.910802,scopus.bib,FALSE,9174
sharma,ecancermedicalscience,2021,10.3332/ecancer.2021.1271,scopus.bib;wos_3501_3742.bib,FALSE,9175
sharma,energy ecology and environment,2021,10.1007/s40974-020-00199-7,scopus.bib;wos_1001_1500.bib,FALSE,9176
sharma,city and environment interactions,2020,10.1016/j.cacint.2020.100047,scopus.bib;wos_1001_1500.bib,FALSE,9177
sharma,ieee transactions on signal processing,2020,10.1109/tsp.2020.2973125,scopus.bib,FALSE,9178
sharma,acrs 2020 41st asian conference on remote sensing,2020,NA,scopus.bib,FALSE,9179
sharma,applied water science,2020,10.1007/s13201-020-01243-x,scopus.bib,FALSE,9180
sharma,agrosystems geosciences and environment,2020,10.1002/agg2.20000,scopus.bib,FALSE,9181
sharma,resources basel,2019,10.3390/resources8010018,wos_1001_1500.bib,FALSE,9182
sharma,isprs international journal of geo information,2018,10.3390/ijgi7020051,scopus.bib,FALSE,9183
sharma,journal of imaging,2018,10.3390/jimaging4090105,scopus.bib,FALSE,9184
sharma,spatial information research,2017,10.1007/s41324-017-0132-4,scopus.bib;wos_0501_1000.bib,FALSE,9185
sharma,restoration ecology,2016,10.1111/rec.12329,wos_3501_3742.bib,FALSE,9186
